dataset,scaler,stratify,classifier,seed,uar_correct,uar_leakage
svd,MinMaxScaler,True,qda,8,0.7673661888820013,0.7660120813392352
svd,MinMaxScaler,True,dt,8,0.7942686448411639,0.7942686448411639
svd,MinMaxScaler,True,rf,8,0.8167539421683369,0.8167539421683369
svd,MinMaxScaler,True,adaboost,8,0.8098983277718282,0.8098983277718282
svd,MinMaxScaler,True,mlp,8,0.8099223967599105,0.8091404106616757
voiced,MinMaxScaler,True,svm,8,0.5311241446725317,0.5627908113391984
voiced,MinMaxScaler,True,knn,8,0.5112756598240469,0.4780938416422287
voiced,MinMaxScaler,True,gaussianNB,8,0.5403519061583577,0.5403519061583577
voiced,MinMaxScaler,True,lda,8,0.5164613880742912,0.5164613880742912
voiced,MinMaxScaler,True,qda,8,0.4522434017595308,0.5019012707722386
voiced,MinMaxScaler,True,dt,8,0.5082013685239491,0.5082013685239491
voiced,MinMaxScaler,True,rf,8,0.5421847507331379,0.5421847507331379
voiced,MinMaxScaler,True,adaboost,8,0.5429423264907136,0.5429423264907136
voiced,MinMaxScaler,True,mlp,8,0.5759286412512219,0.5559726295210166
svd,MinMaxScaler,False,svm,8,0.829497986219123,0.8378541986765476
svd,MinMaxScaler,False,knn,8,0.7841163817904098,0.7864042818916175
svd,MinMaxScaler,False,gaussianNB,8,0.6633744845994173,0.6633744845994173
svd,MinMaxScaler,False,lda,8,0.8224895119001367,0.8224895119001367
svd,MinMaxScaler,False,qda,8,0.7622867053393715,0.7662847287140917
svd,MinMaxScaler,False,dt,8,0.7917157507224991,0.7917157507224991
svd,MinMaxScaler,False,rf,8,0.8187482292558539,0.8187482292558539
svd,MinMaxScaler,False,adaboost,8,0.816142802377423,0.816142802377423
svd,MinMaxScaler,False,mlp,8,0.8132524641299769,0.8080886798206663
voiced,MinMaxScaler,False,svm,8,0.5782986189437802,0.5875843332294945
voiced,MinMaxScaler,False,knn,8,0.5470579062514547,0.5540217667637022
voiced,MinMaxScaler,False,gaussianNB,8,0.5589947149624568,0.5589947149624568
voiced,MinMaxScaler,False,lda,8,0.5044056123088382,0.5044056123088382
voiced,MinMaxScaler,False,qda,8,0.4970506912442397,0.5570132376583989
voiced,MinMaxScaler,False,dt,8,0.6119423229100648,0.6119423229100648
voiced,MinMaxScaler,False,rf,8,0.5292229455132682,0.5292229455132682
voiced,MinMaxScaler,False,adaboost,8,0.5911954353889838,0.5911954353889838
voiced,MinMaxScaler,False,mlp,8,0.5491298486459777,0.6006416880610429
svd,MinMaxScaler,True,svm,9,0.839593901191502,0.836209354077402
svd,MinMaxScaler,True,knn,9,0.7908577700017178,0.7951838455982404
svd,MinMaxScaler,True,gaussianNB,9,0.6594374364276219,0.6594374364276219
svd,MinMaxScaler,True,lda,9,0.8260063128438265,0.8260063128438265
svd,MinMaxScaler,True,qda,9,0.7662594076225482,0.7646413673567436
svd,MinMaxScaler,True,dt,9,0.7943523252465455,0.7943523252465455
svd,MinMaxScaler,True,rf,9,0.8185557862711624,0.8185557862711624
