dataset,scaler,stratify,classifier,seed,acc_correct,uar_correct,acc_leakage,uar_leakage
voiced,MinMaxScaler,False,mlp,1,0.5238095238095238,0.45185185185185184,0.5,0.4185185185185185
svd,MinMaxScaler,True,svm,2,0.8323170731707317,0.8361935683364254,0.8292682926829268,0.8336425479282622
svd,MinMaxScaler,True,knn,2,0.7408536585365854,0.7423469387755102,0.7469512195121951,0.7511595547309833
svd,MinMaxScaler,True,gaussianNB,2,0.5823170731707317,0.6245361781076066,0.5823170731707317,0.6245361781076066
svd,MinMaxScaler,True,lda,2,0.8170731707317073,0.8184910327767471,0.8170731707317073,0.8184910327767471
svd,MinMaxScaler,True,qda,2,0.7042682926829268,0.716682127396413,0.725609756097561,0.7283549783549783
svd,MinMaxScaler,True,dt,2,0.774390243902439,0.7679344465058751,0.774390243902439,0.7679344465058751
svd,MinMaxScaler,True,rf,2,0.8475609756097561,0.8390538033395176,0.8475609756097561,0.8390538033395176
svd,MinMaxScaler,True,adaboost,2,0.8201219512195121,0.8160946196660482,0.8201219512195121,0.8160946196660482
svd,MinMaxScaler,True,mlp,2,0.8079268292682927,0.8021799628942485,0.8140243902439024,0.8134662956091527
voiced,MinMaxScaler,True,svm,2,0.5952380952380952,0.5416666666666666,0.6904761904761905,0.5583333333333333
voiced,MinMaxScaler,True,knn,2,0.7142857142857143,0.525,0.6904761904761905,0.6333333333333333
voiced,MinMaxScaler,True,gaussianNB,2,0.47619047619047616,0.5583333333333333,0.47619047619047616,0.5583333333333333
voiced,MinMaxScaler,True,lda,2,0.6428571428571429,0.675,0.6428571428571429,0.675
voiced,MinMaxScaler,True,qda,2,0.6666666666666666,0.5916666666666667,0.5714285714285714,0.44999999999999996
voiced,MinMaxScaler,True,dt,2,0.8095238095238095,0.6666666666666666,0.8095238095238095,0.6666666666666666
voiced,MinMaxScaler,True,rf,2,0.6904761904761905,0.5083333333333333,0.6904761904761905,0.5083333333333333
voiced,MinMaxScaler,True,adaboost,2,0.7380952380952381,0.5416666666666666,0.7380952380952381,0.5416666666666666
voiced,MinMaxScaler,True,mlp,2,0.6190476190476191,0.5833333333333333,0.6190476190476191,0.5833333333333333
svd,MinMaxScaler,False,svm,2,0.8658536585365854,0.863148240149807,0.8689024390243902,0.8657660411969275
svd,MinMaxScaler,False,knn,2,0.7591463414634146,0.7529521916918256,0.7652439024390244,0.7602514617648183
svd,MinMaxScaler,False,gaussianNB,2,0.6310975609756098,0.6626093935109106,0.6310975609756098,0.6626093935109106
