dataset,scaler,stratify,classifier,seed,acc_correct,uar_correct,acc_leakage,uar_leakage
voiced,RobustScaler,True,mlp,6,0.6190476190476191,0.5333333333333333,0.6190476190476191,0.5333333333333333
svd,RobustScaler,False,svm,6,0.8292682926829268,0.825858123569794,0.8353658536585366,0.8321128909229596
svd,RobustScaler,False,knn,6,0.7073170731707317,0.6898550724637682,0.7012195121951219,0.6836003051106025
svd,RobustScaler,False,gaussianNB,6,0.6189024390243902,0.6492372234935164,0.6189024390243902,0.6492372234935164
svd,RobustScaler,False,lda,6,0.8109756097560976,0.8070938215102975,0.8109756097560976,0.8070938215102975
svd,RobustScaler,False,qda,6,0.6310975609756098,0.65976353928299,0.6280487804878049,0.656140350877193
svd,RobustScaler,False,dt,6,0.7591463414634146,0.7474828375286041,0.7591463414634146,0.7474828375286041
svd,RobustScaler,False,rf,6,0.7987804878048781,0.7856598016781083,0.7987804878048781,0.7856598016781083
svd,RobustScaler,False,adaboost,6,0.8140243902439024,0.7998093058733791,0.8140243902439024,0.7998093058733791
svd,RobustScaler,False,mlp,6,0.7530487804878049,0.7541189931350114,0.7713414634146342,0.7679252479023646
voiced,RobustScaler,False,svm,6,0.6190476190476191,0.5764705882352942,0.6190476190476191,0.5764705882352942
voiced,RobustScaler,False,knn,6,0.5952380952380952,0.5564705882352942,0.5952380952380952,0.5564705882352942
voiced,RobustScaler,False,gaussianNB,6,0.47619047619047616,0.5317647058823529,0.47619047619047616,0.5317647058823529
voiced,RobustScaler,False,lda,6,0.6428571428571429,0.6435294117647059,0.6428571428571429,0.6435294117647059
voiced,RobustScaler,False,qda,6,0.40476190476190477,0.5,0.40476190476190477,0.5
voiced,RobustScaler,False,dt,6,0.6666666666666666,0.6070588235294118,0.6666666666666666,0.6070588235294118
voiced,RobustScaler,False,rf,6,0.6190476190476191,0.548235294117647,0.6190476190476191,0.548235294117647
